"license_year","hunting_district","deer_species","hunters","total_harvest","bucks","does","bow","rifle","x4_or_more_points","success_rate_per_hunter"
2005,"101","wt",2996,1413,865,513,48,1359,546,NA
2005,"102","all_deer",3631,1599,1003,586,37,1562,596,0.440374552464886
2005,"102","md",3631,137,127,10,4,133,53,NA
2005,"102","wt",3631,1461,876,575,32,1429,543,NA
2005,"103","all_deer",3701,1549,1141,396,18,1520,622,0.418535530937584
2005,"103","md",3701,320,306,14,0,320,134,NA
2005,"103","wt",3701,1228,833,382,18,1199,486,NA
2005,"104","all_deer",2124,973,638,329,14,954,352,0.458097928436911
2005,"104","md",2124,166,158,8,0,166,91,NA
2005,"104","wt",2124,802,480,316,14,783,261,NA
2005,"109","all_deer",644,354,252,99,6,348,160,0.549689440993789
2005,"109","md",644,87,83,4,0,87,52,NA
2005,"109","wt",644,267,168,95,6,261,108,NA
2005,"110","all_deer",2242,936,773,159,19,907,521,0.417484388938448
2005,"110","md",2242,182,182,0,2,179,140,NA
2005,"110","wt",2242,754,591,159,17,729,381,NA
2005,"120","all_deer",2914,1397,926,462,58,1331,561,0.479409746053535
2005,"120","md",2914,93,87,6,2,87,45,NA
2005,"120","wt",2914,1299,839,454,57,1242,516,NA
2005,"121","all_deer",3412,1778,1280,482,61,1687,768,0.521101992966002
2005,"121","md",3412,256,252,4,0,252,165,NA
2005,"121","wt",3412,1514,1022,477,61,1428,603,NA
2005,"122","all_deer",2372,954,744,201,8,934,387,0.402192242833052
2005,"122","md",2372,201,197,4,3,194,96,NA
2005,"122","wt",2372,747,545,196,5,738,290,NA
2005,"123","all_deer",746,283,211,71,0,283,173,0.379356568364611
2005,"123","md",746,51,46,5,0,51,34,NA
2005,"123","wt",746,232,165,67,0,232,139,NA
2005,"124","all_deer",436,228,134,94,10,217,67,0.522935779816514
2005,"124","md",436,47,47,0,4,41,26,NA
2005,"124","wt",436,182,87,94,6,176,41,NA
2005,"130","all_deer",2771,1433,935,478,23,1392,628,0.517141826055576
2005,"130","md",2771,52,50,1,0,52,44,NA
2005,"130","wt",2771,1347,873,463,23,1308,580,NA
2005,"132","all_deer",1285,839,460,370,56,780,314,0.652918287937743
2005,"132","md",1285,24,20,4,0,24,14,NA
2005,"132","wt",1285,813,439,365,56,753,299,NA
2005,"140","all_deer",628,175,132,39,6,170,94,0.278662420382166
2005,"140","md",628,53,53,0,4,49,43,NA
2005,"140","wt",628,122,79,39,2,121,51,NA
2005,"141","all_deer",195,64,56,8,0,64,47,0.328205128205128
2005,"141","md",195,38,37,1,0,38,28,NA
2005,"141","wt",195,26,19,7,0,26,19,NA
2005,"150","all_deer",506,150,150,0,4,147,112,0.296442687747036
2005,"150","md",506,97,97,0,4,93,82,NA
2005,"150","wt",506,54,54,0,0,54,31,NA
2005,"151","all_deer",42,13,13,0,0,13,13,0.30952380952381
2005,"151","md",42,13,13,0,0,13,13,NA
2005,"170","all_deer",974,794,318,467,81,704,208,0.815195071868583
2005,"170","md",974,23,20,2,0,23,8,NA
2005,"170","wt",974,771,297,465,81,682,200,NA
2005,"200","all_deer",849,425,285,138,22,400,193,0.500588928150766
2005,"200","md",849,58,58,0,4,54,39,NA
2005,"200","wt",849,367,227,138,18,346,155,NA
2005,"201","all_deer",2248,1128,685,432,180,942,407,0.501779359430605
2005,"201","md",2248,104,103,1,18,86,55,NA
2005,"201","wt",2248,1022,582,428,159,857,352,NA
2005,"202","all_deer",1855,760,483,267,30,715,312,0.409703504043127
2005,"202","md",1855,98,92,6,0,98,68,NA
2005,"202","wt",1855,662,391,261,30,618,243,NA
2005,"203","all_deer",1478,487,436,51,15,471,285,0.329499323410014
2005,"203","md",1478,128,128,0,2,126,81,NA
2005,"203","wt",1478,359,308,51,13,345,205,NA
2005,"204","all_deer",1999,654,479,171,63,592,272,0.327163581790895
2005,"204","md",1999,137,129,8,6,131,78,NA
2005,"204","wt",1999,518,350,163,58,460,194,NA
2005,"210","all_deer",908,329,252,72,10,320,162,0.362334801762115
2005,"210","md",908,112,109,3,5,106,67,NA
2005,"210","wt",908,218,143,69,4,214,95,NA
2005,"211","all_deer",236,57,48,10,6,52,23,0.241525423728814
2005,"211","md",236,37,37,0,0,37,16,NA
2005,"211","wt",236,21,11,10,6,15,7,NA
2005,"212","all_deer",1300,530,410,117,26,504,198,0.407692307692308
2005,"212","md",1300,332,288,43,8,325,122,NA
2005,"212","wt",1300,198,121,75,18,179,76,NA
2005,"213","all_deer",347,146,115,31,4,142,71,0.420749279538905
2005,"213","md",347,95,92,4,4,92,52,NA
2005,"213","wt",347,51,23,27,0,51,19,NA
2005,"214","all_deer",417,123,117,6,4,119,63,0.294964028776978
2005,"214","md",417,107,103,4,4,103,53,NA
2005,"214","wt",417,16,14,2,0,16,10,NA
2005,"215","all_deer",1055,410,324,86,14,396,161,0.388625592417062
2005,"215","md",1055,221,215,6,6,215,93,NA
2005,"215","wt",1055,188,108,80,9,179,66,NA
2005,"216","all_deer",386,160,138,21,3,157,80,0.414507772020725
2005,"216","md",386,92,88,4,3,89,51,NA
2005,"216","wt",386,68,51,17,0,68,30,NA
2005,"240","all_deer",2443,1170,797,351,147,1016,457,0.478919361440851
2005,"240","md",2443,155,153,2,7,147,62,NA
2005,"240","wt",2443,1015,643,349,141,869,394,NA
2005,"250","all_deer",1478,606,495,97,90,510,255,0.410013531799729
2005,"250","md",1478,264,262,2,52,210,121,NA
2005,"250","wt",1478,342,233,95,38,300,134,NA
2005,"260","all_deer",1078,1332,205,1086,1060,270,143,1.23562152133581
2005,"260","md",1078,7,5,2,2,5,4,NA
2005,"260","wt",1078,1325,200,1084,1058,265,139,NA
2005,"261","all_deer",834,281,184,94,28,251,137,0.336930455635492
2005,"261","md",834,93,44,49,0,92,40,NA
2005,"261","wt",834,188,140,45,28,159,97,NA
2005,"270","all_deer",2240,781,341,428,63,717,266,0.348660714285714
2005,"270","md",2240,437,146,288,45,391,134,NA
2005,"270","wt",2240,344,195,139,18,326,132,NA
2005,"280","all_deer",296,80,72,7,4,76,50,0.27027027027027
2005,"280","md",296,64,64,0,4,61,46,NA
2005,"280","wt",296,16,8,7,0,16,4,NA
2005,"281","all_deer",1668,656,530,124,15,634,388,0.393285371702638
2005,"281","md",1668,169,157,12,8,160,103,NA
2005,"281","wt",1668,486,373,112,7,474,286,NA
2005,"282","all_deer",211,94,67,27,11,83,41,0.445497630331754
2005,"282","md",211,15,9,6,2,14,5,NA
2005,"282","wt",211,79,58,21,9,70,36,NA
2005,"283","all_deer",1572,510,437,69,37,471,271,0.324427480916031
2005,"283","md",1572,145,141,4,0,143,86,NA
2005,"283","wt",1572,366,297,65,37,329,185,NA
2005,"284","all_deer",169,97,48,49,59,39,31,0.57396449704142
2005,"284","md",169,11,11,0,0,11,4,NA
2005,"284","wt",169,86,38,49,59,28,28,NA
2005,"285","all_deer",2686,1302,910,384,76,1216,632,0.484735666418466
2005,"285","md",2686,142,140,2,0,142,107,NA
2005,"285","wt",2686,1160,771,382,76,1074,526,NA
2005,"290","all_deer",226,162,76,86,111,49,73,0.716814159292035
2005,"290","md",226,6,6,0,3,3,6,NA
2005,"290","wt",226,156,70,86,109,46,67,NA
2005,"291","all_deer",443,173,133,41,12,161,98,0.390519187358916
2005,"291","md",443,118,93,26,3,115,69,NA
2005,"291","wt",443,53,38,15,9,44,27,NA
2005,"292","all_deer",1893,794,708,82,29,745,446,0.419440042260961
2005,"292","md",1893,382,380,2,6,366,222,NA
2005,"292","wt",1893,412,327,80,24,379,224,NA
2005,"293","all_deer",1121,398,336,62,28,370,199,0.355040142729706
2005,"293","md",1121,200,195,4,14,186,95,NA
2005,"293","wt",1121,198,140,58,14,184,104,NA
2005,"300","all_deer",358,138,65,73,9,129,44,0.385474860335196
2005,"300","md",358,103,46,57,8,96,29,NA
2005,"300","wt",358,34,19,16,2,33,15,NA
2005,"301","all_deer",765,334,211,118,34,298,145,0.436601307189542
2005,"301","md",765,114,96,17,6,107,54,NA
2005,"301","wt",765,217,115,98,28,188,90,NA
2005,"302","all_deer",385,191,111,79,0,191,46,0.496103896103896
2005,"302","md",385,148,95,51,0,148,39,NA
2005,"302","wt",385,42,15,27,0,42,7,NA
2005,"309","all_deer",579,548,190,344,128,414,136,0.946459412780656
2005,"309","md",579,25,20,5,2,23,1,NA
2005,"309","wt",579,523,170,339,126,391,135,NA
2005,"310","all_deer",256,65,43,22,5,59,32,0.25390625
2005,"310","md",256,47,34,13,5,42,24,NA
2005,"310","wt",256,18,9,9,0,18,9,NA
2005,"311","all_deer",1629,1199,608,559,60,1135,345,0.736034376918355
2005,"311","md",1629,437,253,178,8,427,112,NA
2005,"311","wt",1629,762,355,381,52,708,233,NA
2005,"312","all_deer",1666,1110,624,467,76,1028,394,0.666266506602641
2005,"312","md",1666,363,261,100,19,340,186,NA
2005,"312","wt",1666,748,363,367,57,688,208,NA
2005,"313","all_deer",685,348,253,91,8,333,152,0.508029197080292
2005,"313","md",685,336,248,83,6,323,148,NA
2005,"313","wt",685,12,5,7,2,11,3,NA
2005,"314","all_deer",1138,588,400,186,19,569,217,0.516695957820738
2005,"314","md",1138,380,290,91,2,379,153,NA
2005,"314","wt",1138,208,111,95,17,191,64,NA
2005,"315","all_deer",1760,1247,587,642,61,1175,356,0.708522727272727
2005,"315","md",1760,612,320,286,14,593,151,NA
2005,"315","wt",1760,636,267,356,46,582,205,NA
2005,"316","all_deer",76,39,39,0,0,39,19,0.513157894736842
2005,"316","md",76,35,35,0,0,35,19,NA
2005,"316","wt",76,4,4,0,0,4,0,NA
2005,"317","all_deer",754,489,309,179,25,463,178,0.648541114058355
2005,"317","md",754,212,165,47,9,202,73,NA
2005,"317","wt",754,277,144,133,16,261,106,NA
2005,"318","all_deer",354,140,105,34,4,133,42,0.395480225988701
2005,"318","md",354,122,91,30,4,116,36,NA
2005,"318","wt",354,16,14,1,0,16,6,NA
2005,"319","all_deer",826,268,165,102,26,242,76,0.324455205811138
2005,"319","md",826,225,141,83,26,200,66,NA
2005,"319","wt",826,43,24,19,0,43,10,NA
2005,"320","all_deer",1330,999,519,475,60,932,352,0.751127819548872
2005,"320","md",1330,306,184,122,18,284,93,NA
2005,"320","wt",1330,693,335,353,42,647,259,NA
2005,"321","all_deer",537,95,63,32,12,84,39,0.176908752327747
2005,"321","md",537,58,45,13,12,47,31,NA
2005,"321","wt",537,37,18,18,0,37,8,NA
2005,"322","all_deer",1458,1372,546,794,97,1268,380,0.941015089163237
2005,"322","md",1458,351,216,134,4,346,117,NA
2005,"322","wt",1458,1020,331,659,92,921,263,NA
2005,"323","all_deer",326,106,64,38,8,98,24,0.325153374233129
2005,"323","md",326,60,42,18,6,54,14,NA
2005,"323","wt",326,45,23,20,0,45,10,NA
2005,"324","all_deer",514,123,48,71,6,117,36,0.239299610894942
2005,"324","md",514,68,35,33,5,63,23,NA
2005,"324","wt",514,55,13,38,1,54,13,NA
2005,"325","all_deer",978,660,312,343,23,633,181,0.674846625766871
2005,"325","md",978,458,222,233,6,452,98,NA
2005,"325","wt",978,201,90,110,17,181,83,NA
2005,"326","all_deer",775,537,230,303,13,514,107,0.692903225806452
2005,"326","md",775,403,194,209,7,392,79,NA
2005,"326","wt",775,132,36,95,6,122,28,NA
2005,"327","all_deer",298,40,36,4,0,40,17,0.134228187919463
2005,"327","md",298,32,28,4,0,32,12,NA
2005,"327","wt",298,8,8,0,0,8,6,NA
2005,"328","all_deer",245,72,53,19,6,66,20,0.293877551020408
2005,"328","md",245,48,38,10,0,48,13,NA
2005,"328","wt",245,23,14,9,6,18,6,NA
2005,"329","all_deer",724,207,126,78,29,176,38,0.285911602209945
2005,"329","md",724,138,92,47,17,120,21,NA
2005,"329","wt",724,68,35,32,13,56,17,NA
2005,"330","all_deer",918,479,274,202,28,447,147,0.521786492374728
2005,"330","md",918,260,167,91,4,253,67,NA
2005,"330","wt",918,216,104,111,22,195,80,NA
2005,"331","all_deer",1415,562,383,167,14,544,139,0.397173144876325
2005,"331","md",1415,392,295,94,8,380,84,NA
2005,"331","wt",1415,170,88,73,6,164,55,NA
2005,"332","all_deer",620,180,135,42,26,154,33,0.290322580645161
2005,"332","md",620,153,120,29,22,131,28,NA
2005,"332","wt",620,27,15,12,4,24,5,NA
2005,"333","all_deer",1921,1511,685,812,64,1434,465,0.786569495054659
2005,"333","md",1921,463,220,241,9,451,114,NA
2005,"333","wt",1921,1045,464,569,55,979,350,NA
2005,"335","all_deer",506,284,195,89,0,275,106,0.561264822134387
2005,"335","md",506,254,173,81,0,246,97,NA
2005,"335","wt",506,30,23,7,0,30,8,NA
2005,"339","all_deer",649,418,246,173,15,397,126,0.644067796610169
2005,"339","md",649,294,178,115,6,282,76,NA
2005,"339","wt",649,125,67,57,10,115,50,NA
2005,"340","all_deer",1644,845,496,331,57,786,268,0.513990267639903
2005,"340","md",1644,347,256,91,14,332,107,NA
2005,"340","wt",1644,498,240,240,43,455,161,NA
2005,"341","all_deer",467,161,119,42,4,157,60,0.34475374732334
2005,"341","md",467,138,105,33,0,138,49,NA
2005,"341","wt",467,22,14,9,4,18,11,NA
2005,"343","all_deer",784,354,234,117,9,343,114,0.451530612244898
2005,"343","md",784,267,186,79,4,260,88,NA
2005,"343","wt",784,86,48,39,3,83,26,NA
2005,"350","all_deer",572,262,200,62,8,254,106,0.458041958041958
2005,"350","md",572,197,158,39,0,197,70,NA
2005,"350","wt",572,65,42,24,8,57,37,NA
2005,"360","all_deer",1043,603,311,285,68,528,213,0.578139980824545
2005,"360","md",1043,174,143,31,19,154,88,NA
2005,"360","wt",1043,428,168,254,50,375,126,NA
2005,"361","all_deer",158,31,26,5,0,27,8,0.19620253164557
2005,"361","md",158,12,11,2,0,12,0,NA
2005,"361","wt",158,19,15,4,0,15,8,NA
2005,"362","all_deer",279,65,56,9,7,58,33,0.232974910394265
2005,"362","md",279,48,44,4,7,42,29,NA
2005,"362","wt",279,16,12,5,0,16,4,NA
2005,"370","all_deer",326,103,78,25,0,103,24,0.315950920245399
2005,"370","md",326,72,60,13,0,72,19,NA
2005,"370","wt",326,31,19,12,0,31,5,NA
2005,"380","all_deer",1804,1125,741,373,39,1076,409,0.623614190687361
2005,"380","md",1804,751,575,174,21,726,289,NA
2005,"380","wt",1804,370,166,196,18,349,120,NA
2005,"390","all_deer",263,145,100,44,8,137,57,0.551330798479088
2005,"390","md",263,91,79,13,5,86,45,NA
2005,"390","wt",263,54,21,31,3,50,12,NA
2005,"391","all_deer",742,401,311,88,18,377,170,0.540431266846361
2005,"391","md",742,282,244,37,16,261,124,NA
2005,"391","wt",742,118,68,51,2,116,45,NA
2005,"392","all_deer",950,457,383,74,18,439,217,0.481052631578947
2005,"392","md",950,371,336,35,14,357,179,NA
2005,"392","wt",950,85,45,39,4,81,36,NA
2005,"393","all_deer",1525,828,592,235,59,762,354,0.542950819672131
2005,"393","md",1525,546,424,120,35,511,220,NA
2005,"393","wt",1525,282,167,115,24,251,133,NA
2005,"400","all_deer",1527,1268,666,592,40,1220,409,0.830386378519974
2005,"400","md",1527,980,520,454,22,956,296,NA
2005,"400","wt",1527,287,145,138,18,264,113,NA
2005,"401","all_deer",1322,956,537,412,15,927,373,0.723146747352496
2005,"401","md",1322,608,377,224,9,593,257,NA
2005,"401","wt",1322,348,160,188,6,334,117,NA
2005,"403","all_deer",155,94,66,28,0,90,38,0.606451612903226
2005,"403","md",155,60,45,15,0,60,23,NA
2005,"403","wt",155,34,21,13,0,30,14,NA
2005,"404","all_deer",2927,2459,1287,1143,99,2333,753,0.840109326955928
2005,"404","md",2927,1347,828,505,29,1301,457,NA
2005,"404","wt",2927,1110,458,638,70,1031,296,NA
2005,"405","all_deer",748,592,319,273,8,557,181,0.79144385026738
2005,"405","md",748,486,264,222,3,464,139,NA
2005,"405","wt",748,106,55,51,5,93,42,NA
2005,"406","all_deer",771,642,292,341,5,627,194,0.832684824902724
2005,"406","md",771,387,191,196,1,376,114,NA
2005,"406","wt",771,254,99,145,4,250,79,NA
2005,"410","all_deer",2103,802,751,51,30,767,542,0.381359961959106
2005,"410","md",2103,683,670,14,23,654,481,NA
2005,"410","wt",2103,119,82,37,6,113,61,NA
2005,"411","all_deer",2976,2645,1559,1038,91,2539,1134,0.88877688172043
2005,"411","md",2976,1263,819,436,25,1233,560,NA
2005,"411","wt",2976,1380,739,600,66,1304,575,NA
2005,"412","all_deer",1974,1847,985,843,42,1798,713,0.935663627152989
2005,"412","md",1974,1002,559,434,13,989,370,NA
2005,"412","wt",1974,841,426,406,29,806,344,NA
2005,"413","all_deer",1929,1419,851,551,65,1341,606,0.735614307931571
2005,"413","md",1929,959,642,305,19,935,453,NA
2005,"413","wt",1929,458,209,245,46,405,153,NA
2005,"415","all_deer",60,14,14,0,0,14,12,0.233333333333333
2005,"415","md",60,10,10,0,0,10,8,NA
2005,"415","wt",60,4,4,0,0,4,4,NA
2005,"416","all_deer",960,441,310,125,31,410,160,0.459375
2005,"416","md",960,268,205,63,24,245,101,NA
2005,"416","wt",960,173,104,62,8,165,60,NA
2005,"417","all_deer",988,648,460,186,19,627,330,0.65587044534413
2005,"417","md",988,543,396,146,7,535,274,NA
2005,"417","wt",988,105,64,41,12,93,56,NA
2005,"418","all_deer",591,373,186,178,6,368,118,0.631133671742809
2005,"418","md",591,163,106,57,0,163,70,NA
2005,"418","wt",591,209,80,119,6,203,48,NA
2005,"419","all_deer",545,403,261,143,2,399,181,0.739449541284404
2005,"419","md",545,302,205,97,0,302,141,NA
2005,"419","wt",545,101,56,45,2,97,41,NA
2005,"420","all_deer",158,62,49,13,0,62,38,0.392405063291139
2005,"420","md",158,41,38,3,0,41,34,NA
2005,"420","wt",158,21,12,10,0,21,4,NA
2005,"421","all_deer",779,651,373,271,17,628,257,0.835686777920411
2005,"421","md",779,454,277,173,7,443,191,NA
2005,"421","wt",779,198,97,98,10,185,66,NA
2005,"422","all_deer",416,236,184,52,11,219,132,0.567307692307692
2005,"422","md",416,164,147,17,2,157,105,NA
2005,"422","wt",416,72,37,35,10,62,27,NA
2005,"423","all_deer",484,314,244,69,9,306,170,0.648760330578512
2005,"423","md",484,231,186,44,7,224,115,NA
2005,"423","wt",484,82,59,23,2,80,55,NA
2005,"424","all_deer",222,77,64,13,0,77,55,0.346846846846847
2005,"424","md",222,52,48,4,0,52,40,NA
2005,"424","wt",222,25,16,9,0,25,16,NA
2005,"425","all_deer",339,167,131,34,0,165,103,0.492625368731563
2005,"425","md",339,96,81,16,0,96,61,NA
2005,"425","wt",339,71,51,19,0,69,42,NA
2005,"426","all_deer",1055,973,599,361,4,964,451,0.922274881516588
2005,"426","md",1055,844,527,307,1,839,393,NA
2005,"426","wt",1055,128,70,55,3,125,58,NA
2005,"432","all_deer",844,460,305,155,9,450,189,0.545023696682464
2005,"432","md",844,355,259,96,9,345,159,NA
2005,"432","wt",844,105,47,59,0,105,30,NA
2005,"441","all_deer",651,379,239,138,4,373,195,0.582181259600614
2005,"441","md",651,192,137,55,2,189,119,NA
2005,"441","wt",651,186,102,83,2,185,76,NA
2005,"442","all_deer",411,138,121,17,0,138,82,0.335766423357664
2005,"442","md",411,89,82,8,0,89,56,NA
2005,"442","wt",411,49,39,10,0,49,26,NA
2005,"444","all_deer",675,545,316,222,24,512,215,0.807407407407407
2005,"444","md",675,314,165,147,8,305,100,NA
2005,"444","wt",675,230,150,75,16,208,115,NA
2005,"445","all_deer",1268,1104,596,504,49,1056,388,0.870662460567823
2005,"445","md",1268,676,379,294,8,667,247,NA
2005,"445","wt",1268,429,217,210,40,389,141,NA
2005,"446","all_deer",577,328,253,75,28,295,164,0.568457538994801
2005,"446","md",577,171,147,24,23,144,82,NA
2005,"446","wt",577,156,106,50,6,151,82,NA
2005,"447","all_deer",1768,1252,833,418,30,1210,619,0.708144796380091
2005,"447","md",1768,900,629,269,10,879,463,NA
2005,"447","wt",1768,352,203,149,20,332,156,NA
2005,"448","all_deer",477,192,133,57,5,187,85,0.40251572327044
2005,"448","md",477,122,86,35,4,119,55,NA
2005,"448","wt",477,69,47,22,1,68,31,NA
2005,"449","all_deer",441,233,159,72,0,225,104,0.528344671201814
2005,"449","md",441,141,114,27,0,137,72,NA
2005,"449","wt",441,93,45,46,0,89,33,NA
2005,"450","all_deer",459,369,175,186,20,347,124,0.803921568627451
2005,"450","md",459,157,97,60,4,153,60,NA
2005,"450","wt",459,212,78,126,16,194,64,NA
2005,"452","all_deer",332,124,95,29,0,124,53,0.373493975903614
2005,"452","md",332,68,58,10,0,68,34,NA
2005,"452","wt",332,56,37,19,0,56,19,NA
2005,"454","all_deer",510,205,174,30,8,197,119,0.401960784313726
2005,"454","md",510,150,138,10,8,141,92,NA
2005,"454","wt",510,55,36,19,0,55,27,NA
2005,"455","all_deer",99,63,45,18,1,62,37,0.636363636363636
2005,"455","md",99,43,35,8,1,41,29,NA
2005,"455","wt",99,20,10,11,0,20,8,NA
2005,"471","all_deer",513,373,258,115,5,365,181,0.727095516569201
2005,"471","md",513,334,229,106,4,328,165,NA
2005,"471","wt",513,39,30,9,2,37,16,NA
2005,"500","all_deer",1340,608,465,125,14,592,251,0.453731343283582
2005,"500","md",1340,468,401,62,10,457,198,NA
2005,"500","wt",1340,138,63,62,4,134,53,NA
2005,"502","all_deer",2161,1410,849,533,39,1368,387,0.652475705691809
2005,"502","md",2161,856,562,281,9,845,205,NA
2005,"502","wt",2161,555,287,252,29,523,182,NA
2005,"510","all_deer",500,272,176,96,5,266,113,0.544
2005,"510","md",500,240,165,74,5,234,106,NA
2005,"510","wt",500,31,11,20,0,31,7,NA
2005,"511","all_deer",698,499,302,196,8,489,201,0.714899713467049
2005,"511","md",698,295,188,106,3,292,103,NA
2005,"511","wt",698,204,114,91,5,197,98,NA
2005,"520","all_deer",2014,1522,876,628,33,1480,512,0.75571002979146
2005,"520","md",2014,710,489,217,13,696,229,NA
2005,"520","wt",2014,808,387,411,21,784,283,NA
2005,"530","all_deer",1212,807,550,250,0,793,386,0.665841584158416
2005,"530","md",1212,608,412,189,0,598,278,NA
2005,"530","wt",1212,199,138,61,0,195,108,NA
2005,"540","all_deer",770,449,299,148,11,423,190,0.583116883116883
2005,"540","md",770,270,214,55,4,265,123,NA
2005,"540","wt",770,178,85,92,7,157,66,NA
2005,"560","all_deer",1143,782,471,304,29,750,317,0.68416447944007
2005,"560","md",1143,526,334,191,18,504,219,NA
2005,"560","wt",1143,256,137,113,11,246,98,NA
2005,"570","all_deer",1373,1106,699,388,38,1066,422,0.805535324107793
2005,"570","md",1373,532,467,60,4,527,234,NA
2005,"570","wt",1373,570,228,328,34,535,188,NA
2005,"575","all_deer",2511,1992,1129,834,97,1862,625,0.793309438470729
2005,"575","md",2511,1134,758,364,29,1085,375,NA
2005,"575","wt",2511,853,370,469,68,773,251,NA
2005,"580","all_deer",1644,1487,819,646,40,1442,535,0.904501216545012
2005,"580","md",1644,606,467,132,4,600,258,NA
2005,"580","wt",1644,881,352,514,36,842,277,NA
