"license_year","hunting_district","hunters","total_harvest","bulls","cows","bow","rifle","x6_or_more_points","success_rate_per_hunter"
2016,"426",392,82,42,41,10,72,37,0.209183673469388
2016,"432",1093,117,60,57,19,98,13,0.10704483074108
2016,"441",439,46,22,25,3,43,18,0.104783599088838
2016,"442",802,117,55,59,6,111,40,0.145885286783042
2016,"444",207,35,10,22,6,28,10,0.169082125603865
2016,"445",930,324,119,195,29,295,85,0.348387096774194
2016,"446",2183,513,216,283,57,456,120,0.234997709573981
2016,"447",1110,224,93,122,47,177,75,0.201801801801802
2016,"448",1074,118,61,55,25,93,33,0.109869646182495
2016,"449",749,105,44,54,10,95,19,0.14018691588785
2016,"450",243,38,23,13,10,29,15,0.156378600823045
2016,"451",330,100,32,62,6,94,16,0.303030303030303
2016,"452",979,180,89,78,22,158,32,0.183861082737487
2016,"454",886,126,70,50,19,107,19,0.142212189616253
2016,"455",240,91,23,62,3,88,21,0.379166666666667
2016,"471",36,6,3,3,3,3,0,0.166666666666667
2016,"500",474,60,29,31,10,50,20,0.126582278481013
2016,"502",201,22,10,13,3,19,7,0.109452736318408
2016,"511",269,47,28,13,13,34,10,0.174721189591078
2016,"530",718,173,79,94,29,144,40,0.240947075208914
2016,"540",1178,243,79,151,7,237,29,0.206281833616299
2016,"570",443,97,47,47,10,88,27,0.218961625282167
2016,"575",722,137,45,89,15,121,26,0.189750692520776
2016,"600",189,3,3,0,0,3,0,0.0158730158730159
2016,"620",761,150,105,37,80,70,79,0.197109067017083
2016,"621",842,200,90,99,61,138,69,0.237529691211401
2016,"622",725,248,69,174,35,213,38,0.342068965517241
2016,"630",132,24,2,22,2,22,2,0.181818181818182
2016,"631",296,103,39,63,31,72,30,0.347972972972973
2016,"632",174,37,17,13,11,25,6,0.21264367816092
2016,"640",39,3,3,0,3,0,3,0.0769230769230769
2016,"641",24,3,3,0,0,3,3,0.125
2016,"651",25,3,3,0,0,3,0,0.12
2016,"680",118,32,6,26,6,26,6,0.271186440677966
2016,"690",352,106,39,59,9,97,39,0.301136363636364
2016,"700",1724,578,249,304,129,449,174,0.335266821345708
2016,"702",555,104,44,56,34,71,33,0.187387387387387
2016,"703",238,21,12,6,3,18,5,0.0882352941176471
2016,"704",1119,224,98,120,54,170,78,0.20017873100983
2016,"705",416,90,43,47,25,65,24,0.216346153846154
2017,"100",NA,42,30,13,6,37,3,NA
2017,"101",NA,78,53,22,20,58,19,NA
2017,"102",NA,29,23,6,9,20,3,NA
2017,"103",NA,47,30,14,12,35,10,NA
2017,"104",NA,52,42,8,6,46,17,NA
2017,"109",NA,25,12,14,2,23,3,NA
2017,"110",NA,29,26,3,12,17,12,NA
2017,"120",NA,27,27,0,0,27,3,NA
2017,"121",NA,248,110,136,43,205,29,NA
2017,"122",NA,40,25,15,14,26,6,NA
2017,"123",NA,66,36,30,11,55,11,NA
2017,"124",NA,28,12,17,0,28,0,NA
2017,"130",NA,60,55,5,3,57,17,NA
2017,"132",NA,20,11,9,6,14,9,NA
2017,"140",NA,21,20,1,12,10,14,NA
2017,"141",NA,12,12,0,0,12,6,NA
2017,"150",NA,55,52,3,9,47,35,NA
2017,"151",NA,14,14,0,0,14,6,NA
2017,"170",NA,39,14,25,3,37,6,NA
2017,"200",NA,32,29,3,0,32,6,NA
2017,"201",NA,105,66,36,14,91,14,NA
2017,"202",NA,65,47,17,6,60,9,NA
2017,"203",NA,67,57,10,12,56,9,NA
2017,"204",NA,136,71,61,17,119,17,NA
2017,"210",NA,427,166,256,29,397,57,NA
2017,"211",NA,106,70,34,29,78,40,NA
2017,"212",NA,277,170,101,23,255,50,NA
2017,"213",NA,144,57,70,14,130,14,NA
2017,"214",NA,119,82,36,9,111,20,NA
2017,"215",NA,938,420,498,82,856,109,NA
2017,"216",NA,72,40,31,12,60,19,NA
2017,"217",NA,234,71,159,13,221,37,NA
2017,"240",NA,234,99,132,38,196,26,NA
2017,"250",NA,27,27,0,13,14,20,NA
2017,"260",NA,42,26,17,18,24,8,NA
2017,"261",NA,118,77,37,10,107,23,NA
2017,"262",NA,76,4,71,5,70,4,NA
2017,"270",NA,519,389,126,51,468,106,NA
2017,"280",NA,23,11,11,3,20,3,NA
2017,"281",NA,155,100,52,14,141,34,NA
2017,"282",NA,22,15,7,3,19,4,NA
2017,"283",NA,119,72,45,15,104,29,NA
2017,"284",NA,35,23,12,9,27,12,NA
2017,"285",NA,110,83,27,14,95,26,NA
2017,"290",NA,92,23,61,14,77,14,NA
2017,"291",NA,262,128,130,16,246,52,NA
2017,"292",NA,138,99,39,12,125,25,NA
2017,"293",NA,179,127,44,34,145,45,NA
2017,"298",NA,127,46,78,9,118,17,NA
2017,"300",NA,288,140,134,23,266,43,NA
2017,"301",NA,153,83,67,29,124,49,NA
2017,"302",NA,213,108,91,20,193,37,NA
2017,"309",NA,132,66,61,23,110,43,NA
2017,"310",NA,137,111,26,42,95,61,NA
2017,"311",NA,648,179,437,35,613,111,NA
2017,"312",NA,587,255,301,30,557,178,NA
2017,"313",NA,364,305,56,40,324,151,NA
2017,"314",NA,430,232,189,57,373,154,NA
2017,"315",NA,455,205,236,44,411,105,NA
2017,"316",NA,23,23,0,0,23,11,NA
2017,"317",NA,350,229,117,42,308,105,NA
2017,"318",NA,220,123,92,37,183,23,NA
2017,"319",NA,320,190,116,47,273,66,NA
2017,"320",NA,217,117,91,23,194,51,NA
2017,"321",NA,170,70,91,35,135,29,NA
2017,"322",NA,209,109,83,11,197,46,NA
2017,"323",NA,193,103,82,32,161,40,NA
2017,"324",NA,328,158,165,70,258,60,NA
2017,"325",NA,491,190,272,29,463,66,NA
2017,"326",NA,151,63,85,9,143,26,NA
2017,"327",NA,251,122,129,46,205,59,NA
2017,"328",NA,189,112,75,20,169,52,NA
2017,"329",NA,734,226,488,41,694,80,NA
2017,"330",NA,137,71,63,14,123,26,NA
2017,"331",NA,307,198,103,37,270,69,NA
2017,"332",NA,277,160,113,43,235,57,NA
2017,"333",NA,229,94,118,29,200,40,NA
2017,"334",NA,102,62,37,38,64,20,NA
2017,"335",NA,320,195,117,49,271,54,NA
2017,"339",NA,102,39,48,12,89,12,NA
2017,"340",NA,414,185,221,42,371,54,NA
2017,"341",NA,145,86,56,20,125,26,NA
2017,"343",NA,172,100,72,34,138,37,NA
2017,"350",NA,289,89,195,49,239,37,NA
2017,"360",NA,545,299,223,42,503,148,NA
2017,"361",NA,69,31,38,11,57,9,NA
2017,"362",NA,260,95,148,31,228,41,NA
2017,"370",NA,186,51,131,9,177,29,NA
2017,"380",NA,808,368,394,78,730,97,NA
2017,"388",NA,20,6,14,6,14,3,NA
2017,"390",NA,453,214,210,26,428,128,NA
2017,"391",NA,841,343,448,47,794,146,NA
2017,"392",NA,158,97,53,17,141,43,NA
2017,"393",NA,773,316,437,68,705,213,NA
2017,"400",NA,14,6,6,6,9,6,NA
2017,"401",NA,106,30,73,8,98,22,NA
2017,"403",NA,5,0,5,0,5,0,NA
2017,"404",NA,23,14,9,3,20,14,NA
2017,"405",NA,6,6,0,0,6,3,NA
2017,"406",NA,13,6,8,0,13,3,NA
2017,"410",NA,595,264,306,199,396,195,NA
2017,"411",NA,630,205,402,112,518,149,NA
2017,"412",NA,225,63,148,29,196,48,NA
2017,"413",NA,146,103,40,29,117,46,NA
2017,"415",NA,34,20,11,3,32,9,NA
2017,"416",NA,406,194,193,45,361,97,NA
2017,"417",NA,160,65,87,24,137,51,NA
2017,"418",NA,82,48,31,11,71,17,NA
2017,"419",NA,40,26,14,3,37,14,NA
2017,"420",NA,79,41,34,13,65,17,NA
2017,"421",NA,87,49,33,7,80,29,NA
2017,"422",NA,242,91,149,9,233,32,NA
2017,"423",NA,93,51,36,6,87,26,NA
2017,"424",NA,32,32,0,3,29,29,NA
2017,"425",NA,86,40,44,6,81,19,NA
2017,"426",NA,79,38,41,9,71,36,NA
2017,"432",NA,128,83,37,11,117,34,NA
2017,"441",NA,51,25,24,7,44,15,NA
2017,"442",NA,161,129,29,11,149,91,NA
2017,"444",NA,48,28,14,3,45,11,NA
2017,"445",NA,341,141,194,37,304,104,NA
2017,"446",NA,507,221,260,46,461,122,NA
2017,"447",NA,259,83,162,47,212,71,NA
2017,"448",NA,158,84,67,14,144,29,NA
2017,"449",NA,149,51,83,3,146,29,NA
2017,"450",NA,26,9,17,3,23,3,NA
2017,"451",NA,77,37,32,9,69,26,NA
2017,"452",NA,265,120,131,22,243,63,NA
2017,"454",NA,140,51,83,14,126,20,NA
2017,"455",NA,163,56,96,23,141,42,NA
2017,"471",NA,12,9,0,0,12,6,NA
2017,"500",NA,76,40,27,6,70,18,NA
2017,"502",NA,36,17,16,6,30,11,NA
2017,"511",NA,62,22,37,3,59,9,NA
2017,"530",NA,160,63,89,26,134,38,NA
2017,"540",NA,366,174,178,24,341,42,NA
2017,"560",NA,360,171,180,26,334,57,NA
2017,"570",NA,146,55,85,3,143,34,NA
2017,"575",NA,154,40,105,6,148,9,NA
2017,"580",NA,0,0,0,0,0,0,NA
2017,"590",NA,660,252,389,72,588,168,NA
2017,"600",NA,3,3,0,0,3,3,NA
2017,"611",NA,3,3,0,0,3,0,NA
2017,"620",NA,132,70,55,59,73,48,NA
2017,"621",NA,136,62,74,28,108,42,NA
2017,"622",NA,189,54,129,28,162,45,NA
2017,"630",NA,8,4,3,2,6,4,NA
2017,"631",NA,74,34,38,29,46,25,NA
2017,"632",NA,23,18,5,9,13,10,NA
2017,"650",NA,3,0,3,0,3,0,NA
2017,"651",NA,3,3,0,0,3,0,NA
2017,"680",NA,16,2,14,2,14,2,NA
2017,"690",NA,70,32,38,11,60,30,NA
2017,"700",NA,489,201,270,117,372,132,NA
2017,"702",NA,137,45,86,46,91,32,NA
2017,"703",NA,6,0,6,0,6,0,NA
2017,"704",NA,333,139,174,77,256,123,NA
2017,"705",NA,107,39,65,16,91,31,NA
2018,"100",1715,66,55,10,12,53,22,0.0384839650145773
2018,"101",1276,54,35,18,16,39,9,0.0423197492163009
2018,"102",1394,23,20,3,10,13,7,0.0164992826398852
2018,"103",1724,50,34,16,16,33,3,0.0290023201856148
2018,"104",1100,82,59,23,28,54,25,0.0745454545454545
2018,"109",358,25,9,16,5,20,0,0.0698324022346369
2018,"110",634,25,16,9,6,19,3,0.0394321766561514
2018,"120",1171,49,46,3,12,36,6,0.0418445772843723
2018,"121",2155,249,144,102,57,192,49,0.11554524361949
2018,"122",1420,58,42,16,12,46,9,0.0408450704225352
2018,"123",771,54,37,17,9,44,6,0.0700389105058366
2018,"124",281,26,19,8,3,23,3,0.0925266903914591
2018,"130",1133,52,44,8,9,43,16,0.0458958517210944
2018,"132",300,22,9,12,6,16,9,0.0733333333333333
2018,"140",543,39,34,4,3,36,13,0.0718232044198895
2018,"141",119,3,3,0,0,3,0,0.0252100840336134
2018,"150",304,49,49,0,9,40,24,0.161184210526316
2018,"151",138,18,15,3,3,15,9,0.130434782608696
2018,"170",330,13,7,6,0,13,4,0.0393939393939394
2018,"200",517,28,16,12,7,22,6,0.0541586073500967
2018,"201",1479,160,74,84,17,143,22,0.108181203515889
2018,"202",912,53,43,9,6,46,0,0.0581140350877193
2018,"203",1008,84,15,67,9,75,9,0.0833333333333333
2018,"204",1015,125,44,80,13,113,12,0.123152709359606
2018,"210",1613,379,136,238,24,355,55,0.234965902045877
2018,"211",567,99,45,51,18,81,16,0.174603174603175
2018,"213",713,144,41,94,22,122,7,0.201963534361851
2018,"214",514,75,34,37,0,75,15,0.14591439688716
2018,"215",3306,711,289,401,88,623,67,0.215063520871143
2018,"216",499,61,35,26,7,54,26,0.122244488977956
2018,"217",796,116,36,78,11,106,26,0.14572864321608
2018,"240",1654,254,71,181,14,240,31,0.153567110036276
2018,"250",147,33,31,2,11,22,14,0.224489795918367
2018,"260",348,66,9,57,31,36,3,0.189655172413793
2018,"261",691,109,64,42,16,93,31,0.157742402315485
2018,"262",356,117,9,105,9,108,3,0.328651685393258
2018,"270",2875,441,238,199,48,393,71,0.153391304347826
2018,"280",198,36,30,6,0,36,15,0.181818181818182
2018,"281",1324,157,106,48,33,123,32,0.118580060422961
2018,"282",233,30,7,22,3,26,7,0.128755364806867
2018,"283",1081,96,70,25,16,80,23,0.0888066604995375
2018,"284",287,31,25,6,9,22,9,0.10801393728223
2018,"285",1421,111,70,41,26,85,25,0.0781140042223786
2018,"290",255,62,15,46,15,46,0,0.243137254901961
2018,"291",919,230,99,123,31,199,25,0.250272034820457
2018,"292",1492,164,73,85,18,146,19,0.109919571045576
2018,"293",1427,175,100,74,37,138,40,0.122634898388227
2018,"298",378,99,50,43,22,77,22,0.261904761904762
2018,"300",1567,473,248,213,84,389,114,0.301850670070198
2018,"301",1087,163,80,79,41,122,33,0.149954001839926
2018,"302",943,243,112,112,18,225,45,0.257688229056204
2018,"309",229,48,23,19,0,48,14,0.209606986899563
2018,"310",752,100,94,3,24,76,50,0.132978723404255
2018,"311",1904,543,169,348,54,488,106,0.285189075630252
2018,"312",1656,413,200,206,27,386,145,0.2493961352657
2018,"313",1175,310,230,75,19,292,89,0.263829787234043
2018,"314",1707,565,299,245,45,520,140,0.330990041007616
2018,"315",1873,426,214,204,72,355,114,0.227442605445809
2018,"316",142,30,23,3,0,30,9,0.211267605633803
2018,"317",1227,427,153,263,25,401,60,0.3480032599837
2018,"318",1246,184,110,72,37,147,25,0.147672552166934
2018,"319",1368,195,119,73,29,166,47,0.142543859649123
2018,"320",1024,189,83,100,22,168,21,0.1845703125
2018,"321",1171,171,70,82,35,136,31,0.14602903501281
2018,"322",1017,192,88,91,21,171,23,0.188790560471976
2018,"323",1149,199,103,86,18,180,48,0.17319408181027
2018,"324",1463,281,137,133,34,248,73,0.192071086807929
2018,"325",1992,444,207,209,49,396,67,0.22289156626506
2018,"326",513,85,36,46,9,76,15,0.165692007797271
2018,"327",1157,264,106,148,42,222,51,0.228176318063959
2018,"328",683,191,103,79,22,169,40,0.279648609077599
2018,"329",1924,416,170,240,55,361,60,0.216216216216216
2018,"330",1089,166,91,69,19,147,49,0.152433425160698
2018,"331",1921,333,112,206,30,303,43,0.173347214992192
2018,"332",1417,244,97,132,33,212,31,0.172194777699365
2018,"333",982,173,87,80,15,157,50,0.176171079429735
2018,"334",639,128,57,64,43,85,41,0.200312989045383
2018,"335",1341,161,91,71,26,136,24,0.120059656972409
2018,"339",752,88,24,60,6,81,13,0.117021276595745
2018,"340",2217,344,150,187,28,316,57,0.155164636896707
2018,"341",720,93,46,47,12,81,9,0.129166666666667
2018,"343",1118,127,56,64,22,105,25,0.113595706618962
2018,"350",1197,138,53,81,9,128,19,0.115288220551378
2018,"360",2190,633,310,285,58,575,131,0.289041095890411
2018,"361",516,47,28,19,9,38,13,0.0910852713178295
2018,"362",820,176,77,81,38,137,29,0.214634146341463
2018,"370",812,105,49,50,13,92,15,0.129310344827586
2018,"380",3443,644,281,333,63,580,62,0.187046180656404
2018,"388",183,27,11,13,0,27,3,0.147540983606557
2018,"390",1072,318,102,207,20,298,54,0.296641791044776
2018,"391",2270,505,212,272,43,462,89,0.222466960352423
2018,"392",1217,187,118,69,41,146,40,0.153656532456861
2018,"393",2050,576,244,305,83,493,121,0.280975609756098
2018,"400",129,12,3,10,0,12,0,0.0930232558139535
2018,"401",525,101,17,78,4,97,13,0.192380952380952
2018,"403",47,6,3,3,0,6,3,0.127659574468085
2018,"404",172,19,6,7,0,19,3,0.11046511627907
2018,"406",75,3,3,0,0,3,0,0.04
2018,"410",2355,651,270,372,212,439,156,0.276433121019108
2018,"411",1849,560,192,350,103,457,133,0.302866414277988
2018,"412",667,206,72,128,31,175,67,0.308845577211394
2018,"413",1011,164,91,71,21,143,39,0.162215628090999
2018,"415",182,25,6,16,0,25,3,0.137362637362637
2018,"416",2089,357,196,161,50,308,71,0.17089516515079
2018,"417",626,206,85,112,41,165,78,0.329073482428115
2018,"418",397,69,43,27,9,61,14,0.173803526448363
2018,"419",163,31,9,19,0,31,6,0.190184049079755
2018,"420",365,73,44,27,17,57,24,0.2
2018,"421",323,118,39,72,9,109,21,0.365325077399381
2018,"422",670,165,51,112,9,156,15,0.246268656716418
2018,"423",346,108,40,65,15,94,21,0.312138728323699
2018,"424",296,25,13,9,3,22,3,0.0844594594594595
2018,"425",483,72,20,51,6,66,14,0.149068322981366
2018,"426",390,68,28,34,7,61,21,0.174358974358974
2018,"432",985,174,84,84,34,140,25,0.176649746192893
2018,"441",459,65,26,36,9,56,18,0.14161220043573
2018,"442",732,116,61,49,18,98,22,0.158469945355191
2018,"444",270,25,15,10,3,22,6,0.0925925925925926
2018,"445",740,305,129,155,40,265,97,0.412162162162162
2018,"446",1457,414,176,210,49,366,73,0.284145504461222
2018,"447",1015,294,80,207,48,246,67,0.289655172413793
2018,"448",936,134,81,44,27,107,20,0.143162393162393
2018,"449",739,188,79,102,17,171,17,0.254397834912043
2018,"450",188,35,16,16,3,31,9,0.186170212765957
2018,"451",282,81,50,31,17,63,38,0.287234042553192
2018,"452",876,244,98,128,22,223,42,0.278538812785388
2018,"454",933,171,92,64,18,153,24,0.183279742765273
2018,"455",330,119,49,60,9,109,30,0.360606060606061
2018,"471",64,4,4,0,4,0,4,0.0625
2018,"500",534,90,50,38,15,76,24,0.168539325842697
2018,"502",232,26,13,10,10,16,3,0.112068965517241
2018,"511",247,40,13,24,8,33,4,0.161943319838057
2018,"530",927,241,72,153,51,190,43,0.259978425026969
2018,"540",1058,277,91,166,35,242,28,0.261814744801512
2018,"570",514,142,58,77,9,133,35,0.276264591439689
2018,"575",667,181,36,135,15,166,23,0.271364317841079
2018,"600",125,3,0,3,0,3,0,0.024
2018,"620",814,150,78,66,70,80,59,0.184275184275184
2018,"621",713,117,46,71,19,98,40,0.164095371669004
2018,"622",712,241,77,157,46,194,46,0.338483146067416
2018,"630",110,12,3,6,0,12,0,0.109090909090909
2018,"631",303,60,34,27,26,34,17,0.198019801980198
2018,"632",185,14,10,4,6,8,2,0.0756756756756757
2018,"640",24,3,0,3,0,3,0,0.125
2018,"641",21,2,2,0,0,2,2,0.0952380952380952
2018,"670",36,6,6,0,0,6,3,0.166666666666667
2018,"680",97,11,0,8,0,11,0,0.11340206185567
2018,"690",351,97,32,63,15,82,28,0.276353276353276
2018,"700",1633,535,257,257,141,395,148,0.327617881200245
2018,"702",609,142,49,87,29,113,27,0.233169129720854
2018,"703",209,27,13,14,6,20,9,0.129186602870813
2018,"704",1409,327,123,194,81,246,73,0.23207948899929
2018,"705",602,159,79,76,42,116,43,0.264119601328904
2019,"100",NA,50,39,11,9,41,9,NA
2019,"101",NA,60,36,24,6,54,3,NA
2019,"102",NA,32,26,6,3,29,3,NA
2019,"103",NA,61,44,16,11,49,15,NA
2019,"104",NA,31,21,8,6,25,9,NA
2019,"109",NA,33,9,24,9,24,3,NA
2019,"110",NA,12,6,6,3,9,3,NA
2019,"120",NA,22,19,3,12,9,9,NA
2019,"121",NA,194,104,90,38,155,26,NA
2019,"122",NA,64,55,10,15,49,12,NA
2019,"123",NA,57,36,19,12,46,12,NA
2019,"124",NA,23,9,14,6,17,6,NA
2019,"130",NA,35,33,2,3,32,12,NA
2019,"132",NA,11,6,5,3,8,0,NA
2019,"140",NA,24,24,0,9,15,12,NA
2019,"141",NA,21,21,0,6,15,9,NA
2019,"150",NA,52,49,3,9,44,35,NA
2019,"151",NA,3,3,0,0,3,3,NA
2019,"170",NA,15,9,6,3,12,0,NA
2019,"200",NA,30,21,9,0,30,3,NA
2019,"201",NA,108,50,58,12,96,9,NA
2019,"202",NA,56,52,4,9,47,15,NA
2019,"203",NA,58,27,28,23,35,3,NA
2019,"204",NA,79,27,49,6,72,12,NA
2019,"210",NA,230,92,135,17,213,35,NA
2019,"211",NA,93,58,35,31,62,24,NA
2019,"213",NA,127,52,70,27,101,15,NA
2019,"214",NA,52,14,34,5,47,2,NA
2019,"215",NA,522,235,268,42,480,33,NA
2019,"216",NA,52,38,14,14,38,14,NA
2019,"217",NA,79,37,42,12,67,18,NA
2019,"240",NA,227,100,127,12,215,27,NA
2019,"250",NA,46,32,14,9,38,11,NA
2019,"260",NA,50,9,38,20,30,6,NA
2019,"261",NA,107,54,50,15,92,18,NA
2019,"262",NA,45,9,36,6,39,0,NA
2019,"270",NA,461,234,211,29,433,42,NA
2019,"280",NA,15,12,3,3,12,6,NA
2019,"281",NA,91,69,22,27,64,21,NA
2019,"282",NA,10,1,6,0,10,1,NA
2019,"283",NA,51,42,9,12,39,21,NA
2019,"284",NA,21,18,3,6,15,6,NA
2019,"285",NA,68,53,15,18,50,18,NA
2019,"290",NA,18,9,9,6,12,0,NA
2019,"291",NA,169,80,86,18,152,21,NA
2019,"292",NA,127,72,52,25,103,28,NA
2019,"293",NA,168,73,92,30,138,15,NA
2019,"298",NA,74,27,41,12,62,6,NA
2019,"300",NA,415,196,200,42,373,59,NA
2019,"301",NA,135,93,42,33,102,49,NA
2019,"302",NA,258,113,133,23,235,51,NA
2019,"309",NA,54,30,24,9,45,18,NA
2019,"310",NA,97,84,12,38,59,49,NA
2019,"311",NA,440,162,265,45,395,111,NA
2019,"312",NA,381,178,191,24,358,86,NA
2019,"313",NA,321,237,84,27,294,90,NA
2019,"314",NA,435,196,230,44,391,83,NA
2019,"315",NA,319,178,133,19,300,86,NA
2019,"316",NA,22,15,7,0,22,6,NA
2019,"317",NA,343,162,173,14,329,59,NA
2019,"318",NA,159,69,83,27,131,14,NA
2019,"319",NA,172,89,78,23,149,26,NA
2019,"320",NA,233,110,115,15,218,32,NA
2019,"321",NA,98,56,40,41,58,30,NA
2019,"322",NA,224,93,117,20,205,41,NA
2019,"323",NA,187,98,88,27,160,41,NA
2019,"324",NA,266,167,96,42,225,75,NA
2019,"325",NA,418,196,204,30,388,71,NA
2019,"326",NA,106,58,36,7,98,18,NA
2019,"327",NA,230,124,100,41,189,48,NA
2019,"328",NA,118,65,44,3,115,33,NA
2019,"329",NA,506,229,260,41,464,71,NA
2019,"330",NA,199,95,92,32,166,30,NA
2019,"331",NA,327,126,189,30,297,39,NA
2019,"332",NA,277,90,172,33,245,29,NA
2019,"333",NA,179,99,71,15,163,37,NA
2019,"334",NA,113,42,64,32,81,15,NA
2019,"335",NA,222,115,107,33,189,18,NA
2019,"339",NA,120,35,63,6,115,11,NA
2019,"340",NA,342,158,165,23,319,51,NA
2019,"341",NA,112,52,58,12,100,15,NA
2019,"343",NA,150,82,62,24,126,31,NA
2019,"350",NA,115,53,59,15,100,12,NA
2019,"360",NA,528,256,260,29,500,108,NA
2019,"361",NA,46,26,20,21,26,3,NA
2019,"362",NA,171,86,77,26,145,20,NA
2019,"370",NA,108,42,67,14,95,18,NA
2019,"380",NA,725,320,380,57,668,87,NA
2019,"388",NA,6,0,6,3,3,0,NA
2019,"390",NA,194,66,116,14,180,43,NA
2019,"391",NA,375,204,169,59,317,82,NA
2019,"392",NA,113,81,28,16,97,18,NA
2019,"393",NA,528,199,306,65,463,115,NA
2019,"400",NA,23,8,15,0,23,5,NA
2019,"401",NA,59,17,42,6,53,10,NA
2019,"403",NA,9,9,0,3,6,6,NA
2019,"404",NA,15,12,3,6,9,12,NA
2019,"405",NA,3,0,3,0,3,0,NA
2019,"406",NA,12,6,6,6,6,3,NA
2019,"410",NA,649,272,366,196,452,226,NA
2019,"411",NA,615,188,406,83,532,141,NA
2019,"412",NA,208,83,117,34,175,61,NA
2019,"413",NA,132,47,75,14,117,29,NA
2019,"415",NA,32,3,26,3,29,3,NA
2019,"416",NA,322,181,126,68,254,73,NA
2019,"417",NA,231,82,134,11,219,73,NA
2019,"418",NA,74,27,44,6,68,9,NA
2019,"419",NA,21,9,12,3,18,6,NA
2019,"420",NA,59,28,31,9,51,11,NA
2019,"421",NA,90,60,30,9,81,24,NA
2019,"422",NA,132,43,86,6,126,9,NA
2019,"423",NA,61,34,28,6,55,18,NA
2019,"424",NA,41,21,17,6,35,15,NA
2019,"425",NA,75,29,44,6,69,11,NA
2019,"426",NA,71,44,27,26,45,29,NA
2019,"432",NA,94,45,42,18,76,12,NA
2019,"441",NA,54,30,24,8,46,26,NA
2019,"442",NA,80,48,29,3,77,21,NA
2019,"444",NA,30,15,15,12,18,12,NA
2019,"445",NA,276,134,134,21,255,94,NA
2019,"446",NA,334,138,181,40,294,74,NA
2019,"447",NA,270,97,166,40,230,75,NA
2019,"448",NA,124,39,74,14,110,6,NA
2019,"449",NA,141,65,64,7,134,26,NA
2019,"450",NA,36,12,24,9,27,3,NA
2019,"451",NA,74,26,43,3,72,12,NA
2019,"452",NA,249,114,132,42,207,40,NA
2019,"454",NA,165,70,83,9,156,24,NA
2019,"455",NA,210,46,151,15,195,27,NA
2019,"471",NA,12,9,3,0,12,3,NA
2019,"500",NA,88,41,44,18,70,33,NA
2019,"502",NA,41,14,24,6,35,11,NA
2019,"511",NA,50,10,31,6,44,4,NA
2019,"530",NA,218,52,160,30,188,32,NA
2019,"540",NA,350,111,212,36,314,36,NA
2019,"570",NA,170,98,66,13,157,54,NA
2019,"575",NA,127,44,80,18,109,25,NA
2019,"600",NA,9,6,0,6,3,6,NA
2019,"611",NA,2,0,2,0,2,0,NA
2019,"620",NA,132,85,44,76,56,62,NA
2019,"621",NA,94,48,46,21,73,38,NA
2019,"622",NA,201,61,137,26,175,49,NA
2019,"630",NA,18,10,8,2,16,4,NA
2019,"631",NA,44,28,14,18,26,17,NA
2019,"632",NA,19,18,2,15,5,14,NA
2019,"640",NA,3,3,0,0,3,3,NA
2019,"651",NA,14,8,6,0,14,5,NA
2019,"680",NA,9,3,6,3,6,3,NA
2019,"690",NA,107,36,61,25,82,33,NA
2019,"700",NA,493,204,270,113,380,151,NA
2019,"702",NA,189,42,132,29,160,23,NA
2019,"703",NA,33,27,6,6,27,15,NA
2019,"704",NA,301,122,164,65,236,88,NA
2019,"705",NA,166,72,87,28,137,51,NA
2020,"100",1469,65,49,16,21,45,10,0.0442477876106195
2020,"101",1308,64,40,24,7,57,7,0.0489296636085627
2020,"102",1042,21,10,7,7,14,4,0.0201535508637236
2020,"103",1536,57,44,13,4,53,0,0.037109375
2020,"104",957,83,69,15,21,63,20,0.0867293625914316
2020,"109",280,32,21,11,0,32,4,0.114285714285714
2020,"110",607,31,25,6,11,20,11,0.0510708401976936
2020,"120",984,14,14,0,7,7,0,0.0142276422764228
2020,"121",2005,276,149,122,23,253,37,0.137655860349127
2020,"122",1418,102,72,30,36,66,30,0.0719322990126939
2020,"123",520,56,31,26,6,50,3,0.107692307692308
2020,"124",235,15,7,6,7,8,4,0.0638297872340425
2020,"130",1067,26,21,5,7,19,11,0.0243673851921275
2020,"140",522,38,27,11,4,34,6,0.0727969348659004
2020,"141",89,4,4,0,4,0,4,0.0449438202247191
2020,"150",371,50,46,4,3,47,37,0.134770889487871
2020,"170",324,52,24,28,4,49,14,0.160493827160494
2020,"200",581,37,31,6,0,37,17,0.0636833046471601
2020,"201",1432,142,70,64,29,112,14,0.0991620111731844
2020,"202",970,80,69,11,15,65,30,0.0824742268041237
2020,"203",992,81,48,29,7,74,14,0.0816532258064516
2020,"204",914,103,59,40,21,82,14,0.112691466083151
2020,"210",1507,184,104,74,17,167,50,0.122096881220969
2020,"211",765,112,63,45,17,95,24,0.14640522875817
2020,"212",814,76,66,10,0,76,26,0.0933660933660934
2020,"213",1401,284,161,116,46,237,65,0.202712348322627
2020,"214",301,34,23,10,14,20,9,0.112956810631229
2020,"215",2288,363,226,129,51,312,83,0.158653846153846
2020,"216",490,71,42,28,20,50,28,0.144897959183673
2020,"217",525,120,47,67,11,109,38,0.228571428571429
2020,"240",1316,288,140,142,16,272,33,0.218844984802432
2020,"250",136,39,35,4,9,30,18,0.286764705882353
2020,"260",413,64,38,26,31,33,29,0.154963680387409
2020,"261",549,97,69,29,17,81,14,0.176684881602914
